date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:25	14887/14887	---M--	200	added ('OK')	image/jpeg	etag:%223a27-61127bd8-2f940b;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2019/09/Layer-11.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2019/09/Layer-11.jpg	(from https://moovit.foxthemes.me/home-6/)
16:53:26	18797/18797	---M--	200	added ('OK')	image/jpeg	etag:%22496d-61127bd4-2f8ec7;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2019/08/about-us-8-384x257.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2019/08/about-us-8-384x257.jpg	(from https://moovit.foxthemes.me/home-6/)
16:53:26	21193/21193	---M--	200	added ('OK')	image/jpeg	etag:%2252c9-61127bd4-2f8f4a;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2019/08/blog-2-384x288.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2019/08/blog-2-384x288.jpg	(from https://moovit.foxthemes.me/home-6/)
16:53:27	21537/21537	---M--	200	added ('OK')	image/jpeg	etag:%225421-61127bd4-2f8f24;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2019/08/blog-1-384x288.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2019/08/blog-1-384x288.jpg	(from https://moovit.foxthemes.me/home-6/)
16:53:27	825/825	---M-Z	200	added ('OK')	text/css	etag:%22339-61127bc5-2bd68a;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/features-single/assets/css/acacio_layout2.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/features-single/assets/css/acacio_layout2.css	(from https://moovit.foxthemes.me/home-6/)
16:53:28	320/320	---M-Z	200	added ('OK')	text/css	etag:%22140-61127bc6-2bd83a;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/heading/assets/css/ninedok_layout1.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/heading/assets/css/ninedok_layout1.css	(from https://moovit.foxthemes.me/home-6/)
16:53:28	240/240	---MCZ	200	added ('OK')	text/css	etag:%22f0-61127bc7-2bdbba;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/progress-bar/assets/css/hryzantema_layout2.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/progress-bar/assets/css/hryzantema_layout2.css	(from https://moovit.foxthemes.me/home-6/)
16:53:29	451/451	---M-Z	200	added ('OK')	text/css	etag:%221c3-61127bc8-2bddfa;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/video-btn/assets/css/ninedok_layout1.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/video-btn/assets/css/ninedok_layout1.css	(from https://moovit.foxthemes.me/home-6/)
16:53:29	8283/8283	---M-Z	200	added ('OK')	text/css	etag:%22205b-61127bc5-2bd6e1;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/features-single/assets/css/outsourceo_layout3.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/features-single/assets/css/outsourceo_layout3.css	(from https://moovit.foxthemes.me/home-6/)
16:53:30	2679/2679	---M-Z	200	added ('OK')	text/css	etag:%22a77-61127bc4-2bd4ec;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/custom-post-types/assets/css/acacio_layout1.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/custom-post-types/assets/css/acacio_layout1.css	(from https://moovit.foxthemes.me/home-6/)
16:53:31	658/658	---M-Z	200	added ('OK')	text/css	etag:%22292-61127bd1-2bf50b;gz%22	https://moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles.css?t=1677599467&ver=5.8.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-stylesc879.css	(from https://moovit.foxthemes.me/home-7/)
16:53:31	62004/62004	---M-Z	200	added ('OK')	text/css	etag:%22f234-61127bee-2fa6f7;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6550.css?ver=1627464773	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6550f5de.css	(from https://moovit.foxthemes.me/home-7/)
16:53:32	616/616	---M-Z	200	added ('OK')	text/css	etag:%22268-61127bee-2fa6f8;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6560.css?ver=1627464773	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6560f5de.css	(from https://moovit.foxthemes.me/home-7/)
16:53:32	11222/11222	---M-Z	200	added ('OK')	text/css	etag:%222bd6-61127bee-2fa6f9;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6664.css?ver=1627464773	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6664f5de.css	(from https://moovit.foxthemes.me/home-7/)
16:53:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:53:32%20GMT	http://moovit.foxthemes.me/wp-content/uploads/aheto-styles/aheto-style_0208_clone_4.css?timestamp=1628601320	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/aheto-styles/aheto-style_0208_clone_4a4ca.css	(from https://moovit.foxthemes.me/home-7/)
16:53:33	11500/11500	---M-Z	200	added ('OK')	text/css	etag:%222cec-61127be8-2fa4c1;gz%22	https://moovit.foxthemes.me/wp-content/uploads/aheto-styles/aheto-style_0208_clone_4.css?timestamp=1628601320	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/aheto-styles/aheto-style_0208_clone_4a4ca.css	(from https://moovit.foxthemes.me/home-7/)
16:53:34	2318/2318	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:53:33%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fhome-7%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed9197.json	(from https://moovit.foxthemes.me/home-7/)
16:53:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:53:34%20GMT	https://moovit.foxthemes.me/?p=6550	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/indexff12.html	(from https://moovit.foxthemes.me/home-7/)
16:53:34	2410/2410	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:53:34%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fhome-7%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed2661	(from https://moovit.foxthemes.me/home-7/)
16:53:35	1550/1550	---M--	200	added ('OK')	image/png	etag:%2260e-61127bdb-2f98c3;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/800px-Chris_Hemsworth_Signature-e1596213710349.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/800px-Chris_Hemsworth_Signature-e1596213710349.png	(from https://moovit.foxthemes.me/home-7/)
16:53:36	593/593	---M--	200	added ('OK')	image/png	etag:%22251-61127bdd-2f9b35;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_drone_delivery_shipping_box_3182202-copy.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_drone_delivery_shipping_box_3182202-copy.png	(from https://moovit.foxthemes.me/home-7/)
16:53:36	760/760	---M--	200	added ('OK')	image/png	etag:%222f8-61127bdb-2f9946;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/Tracking.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/Tracking.png	(from https://moovit.foxthemes.me/home-7/)
16:53:37	886/886	---M--	200	added ('OK')	image/png	etag:%22376-61127bdb-2f98fa;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/Fast-3.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/Fast-3.png	(from https://moovit.foxthemes.me/home-7/)
16:53:37	785/785	---M--	200	added ('OK')	image/png	etag:%22311-61127bdd-2f9b14;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_box_dropbox_shipping_3182231-1.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_box_dropbox_shipping_3182231-1.png	(from https://moovit.foxthemes.me/home-7/)
16:53:38	586/586	---M--	200	added ('OK')	image/png	etag:%2224a-61127bdd-2f9b09;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_Appointment_calendar_date_1_3182186-1.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_Appointment_calendar_date_1_3182186-1.png	(from https://moovit.foxthemes.me/home-7/)
16:53:39	760/760	---M--	200	added ('OK')	image/png	etag:%222f8-61127bdd-2f9b39;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_route_delivery_navigation_map_3182209-1.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_route_delivery_navigation_map_3182209-1.png	(from https://moovit.foxthemes.me/home-7/)
16:53:39	620/620	---M--	200	added ('OK')	image/png	etag:%2226c-61127bdb-2f992c;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/Plane-Icon-1.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/Plane-Icon-1.png	(from https://moovit.foxthemes.me/home-7/)
16:53:40	935/935	---M-Z	200	added ('OK')	text/css	etag:%223a7-61127bc5-2bd6f9;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/features-single/assets/css/soapy_layout3.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/features-single/assets/css/soapy_layout3.css	(from https://moovit.foxthemes.me/home-7/)
16:53:40	2140/2140	---M-Z	200	added ('OK')	text/css	etag:%2285c-61127bc7-2bdbb1;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/progress-bar/assets/css/famulus_layout1.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/progress-bar/assets/css/famulus_layout1.css	(from https://moovit.foxthemes.me/home-7/)
16:53:40	819/819	---M-Z	200	added ('OK')	text/css	etag:%22333-61127bc5-2bd6a2;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/features-single/assets/css/famulus_layout4.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/features-single/assets/css/famulus_layout4.css	(from https://moovit.foxthemes.me/home-7/)
16:53:41	658/658	---M-Z	200	added ('OK')	text/css	etag:%22292-61127bd1-2bf50b;gz%22	https://moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles.css?t=1677599469&ver=5.8.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles0515.css	(from https://moovit.foxthemes.me/home-8/)
16:53:41	57317/57317	---M-Z	200	added ('OK')	text/css	etag:%22dfe5-61127bee-2fa6fa;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6697.css?ver=1627464888	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6697777f.css	(from https://moovit.foxthemes.me/home-8/)
16:53:42	4064/4064	---M-Z	200	added ('OK')	text/css	etag:%22fe0-61127bee-2fa6fb;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6711.css?ver=1627464888	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6711777f.css	(from https://moovit.foxthemes.me/home-8/)
16:53:42	10107/10107	---M-Z	200	added ('OK')	text/css	etag:%22277b-61127bee-2fa6fe;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-7132.css?ver=1627464889	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-7132e7c0.css	(from https://moovit.foxthemes.me/home-8/)
16:53:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:53:42%20GMT	http://moovit.foxthemes.me/wp-content/uploads/aheto-styles/aheto-style_0208_clone_5.css?timestamp=1628601320	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/aheto-styles/aheto-style_0208_clone_5a4ca.css	(from https://moovit.foxthemes.me/home-8/)
16:53:43	11497/11497	---M-Z	200	added ('OK')	text/css	etag:%222ce9-61127be8-2fa4c2;gz%22	https://moovit.foxthemes.me/wp-content/uploads/aheto-styles/aheto-style_0208_clone_5.css?timestamp=1628601320	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/aheto-styles/aheto-style_0208_clone_5a4ca.css	(from https://moovit.foxthemes.me/home-8/)
16:53:44	2318/2318	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:53:43%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fhome-8%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed49d7.json	(from https://moovit.foxthemes.me/home-8/)
16:53:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:53:44%20GMT	https://moovit.foxthemes.me/?p=6697	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/indexb27a.html	(from https://moovit.foxthemes.me/home-8/)
16:53:44	2410/2410	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:53:44%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fhome-8%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed510b	(from https://moovit.foxthemes.me/home-8/)
16:53:45	643/643	---M--	200	added ('OK')	image/png	etag:%22283-61127be6-2fa1ac;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_ship_Freight_logistic_sea_transport_3182210.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_ship_Freight_logistic_sea_transport_3182210.png	(from https://moovit.foxthemes.me/home-8/)
16:53:45	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-61127be5-2fa11d;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/Truck-Icon-.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/Truck-Icon-.png	(from https://moovit.foxthemes.me/home-8/)
16:53:46	720/720	---M--	200	added ('OK')	image/png	etag:%222d0-61127be5-2fa192;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_delivery_fork_lift_forklift_warehouse_moving_box_3182199.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_delivery_fork_lift_forklift_warehouse_moving_box_3182199.png	(from https://moovit.foxthemes.me/home-8/)
16:53:46	825/825	---M--	200	added ('OK')	image/png	etag:%22339-61127bdd-2f9b17;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_box_dropbox_shipping_3182231-copy.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_box_dropbox_shipping_3182231-copy.png	(from https://moovit.foxthemes.me/home-8/)
16:53:47	605/605	---M--	200	added ('OK')	image/png	etag:%2225d-61127bdd-2f9b33;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_drone_delivery_shipping_box_3182202-copy-3.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/iconfinder_drone_delivery_shipping_box_3182202-copy-3.png	(from https://moovit.foxthemes.me/home-8/)
16:53:47	585/585	---M--	200	added ('OK')	image/png	etag:%22249-61127bdb-2f9902;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/Global-Tracking.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/Global-Tracking.png	(from https://moovit.foxthemes.me/home-8/)
16:53:48	1014/1014	---M--	200	added ('OK')	image/png	etag:%223f6-61127bdb-2f98fe;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/07/Fast-5.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/07/Fast-5.png	(from https://moovit.foxthemes.me/home-8/)
16:53:48	10916/10916	---M--	200	added ('OK')	image/jpeg	etag:%222aa4-61127bd8-2f93f3;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2019/09/Layer-1-284x284.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2019/09/Layer-1-284x284.jpg	(from https://moovit.foxthemes.me/home-8/)
16:53:49	11210/11210	---M--	200	added ('OK')	image/jpeg	etag:%222bca-61127bd8-2f941e;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2019/09/Layer-2-284x284.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2019/09/Layer-2-284x284.jpg	(from https://moovit.foxthemes.me/home-8/)
16:53:49	11241/11241	---M--	200	added ('OK')	image/jpeg	etag:%222be9-61127bd8-2f942c;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2019/09/Layer-3-284x284.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2019/09/Layer-3-284x284.jpg	(from https://moovit.foxthemes.me/home-8/)
16:53:51	10947/10947	---M--	200	added ('OK')	image/jpeg	etag:%222ac3-61127bd8-2f9437;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2019/09/Layer-4-284x284.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2019/09/Layer-4-284x284.jpg	(from https://moovit.foxthemes.me/home-8/)
16:53:51	1288/1288	---M-Z	200	added ('OK')	text/css	etag:%22508-61127bd1-2f87e9;gz%22	https://moovit.foxthemes.me/wp-content/themes/moovit/aheto/team-member/assets/css/cs_layout1.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/themes/moovit/aheto/team-member/assets/css/cs_layout1.css	(from https://moovit.foxthemes.me/home-8/)
16:53:52	2286/2286	---M-Z	200	added ('OK')	text/css	etag:%228ee-61127bc3-2bd25d;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/clients/assets/css/vestry_layout1.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto-shortcodes-add-ons/shortcodes/clients/assets/css/vestry_layout1.css	(from https://moovit.foxthemes.me/home-8/)
16:53:53	658/658	---M-Z	200	added ('OK')	text/css	etag:%22292-61127bd1-2bf50b;gz%22	https://moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles.css?t=1677599470&ver=5.8.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles9b0a.css	(from https://moovit.foxthemes.me/landing-page/)
16:53:53	140227/140227	---M-Z	200	added ('OK')	text/css	etag:%22223c3-61127bee-2fa6fd;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-7011.css?ver=1627473045	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-7011ea57.css	(from https://moovit.foxthemes.me/landing-page/)
16:53:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:53:54%20GMT	https://moovit.foxthemes.me/?p=7011	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/index9738.html	(from https://moovit.foxthemes.me/landing-page/)
16:53:54	2348/2348	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:53:54%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Flanding-page%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed4dd2.json	(from https://moovit.foxthemes.me/landing-page/)
16:53:55	2440/2440	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:53:54%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Flanding-page%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embedcf6a	(from https://moovit.foxthemes.me/landing-page/)
16:53:56	312307/312307	---M--	200	added ('OK')	image/png	etag:%224c3f3-61127be7-2fa39f;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/screenshots.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/screenshots.png	(from https://moovit.foxthemes.me/landing-page/)
16:53:56	1268/1268	---M--	200	added ('OK')	image/png	etag:%224f4-61127be5-2fa159;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_Touch_gestures_Outline-18_3445719-1.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_Touch_gestures_Outline-18_3445719-1.png	(from https://moovit.foxthemes.me/landing-page/)
16:53:56	1074/1074	---M--	200	added ('OK')	image/png	etag:%22432-61127be5-2fa15d;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_Touch_gestures_Outline-18_3445719-Copy-2.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_Touch_gestures_Outline-18_3445719-Copy-2.png	(from https://moovit.foxthemes.me/landing-page/)
16:53:57	1398/1398	---M--	200	added ('OK')	image/png	etag:%22576-61127be5-2fa19b;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_help_lifebuoy_support_5578179.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_help_lifebuoy_support_5578179.png	(from https://moovit.foxthemes.me/landing-page/)
16:53:57	1074/1074	---M--	200	added ('OK')	image/png	etag:%22432-61127be5-2fa19e;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_layout_input_4509766-copy.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_layout_input_4509766-copy.png	(from https://moovit.foxthemes.me/landing-page/)
16:53:58	1164/1164	---M--	200	added ('OK')	image/png	etag:%2248c-61127be5-2fa198;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_filetype-26_2814368.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_filetype-26_2814368.png	(from https://moovit.foxthemes.me/landing-page/)
16:53:58	1212/1212	---M--	200	added ('OK')	image/png	etag:%224bc-61127be5-2fa195;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_design-tool-art-craft-architecture-building-color-palette_3413923.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/iconfinder_design-tool-art-craft-architecture-building-color-palette_3413923.png	(from https://moovit.foxthemes.me/landing-page/)
16:53:59	350/350	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:53:59%20GMT	http://dev.viewdemo.co/wp/outsourceo/wp-content/uploads/2020/07/Clip-2-1.png	C:/My%20Web%20Sites/blops/dev.viewdemo.co/wp/outsourceo/wp-content/uploads/2020/07/Clip-2-1.133.delayed	(from https://moovit.foxthemes.me/landing-page/)
16:54:00	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5cf830fd8cfc4%22	https://dev.viewdemo.co/wp/outsourceo/wp-content/uploads/2020/07/Clip-2-1.png	C:/My%20Web%20Sites/blops/dev.viewdemo.co/wp/outsourceo/wp-content/uploads/2020/07/Clip-2-1.134.delayed	(from https://moovit.foxthemes.me/landing-page/)
16:54:01	431008/431008	---M--	200	added ('OK')	image/png	etag:%22693a0-61127be3-2f9e5c;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/7.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/7.png	(from https://moovit.foxthemes.me/landing-page/)
16:54:01	325809/325809	---M--	200	added ('OK')	image/png	etag:%224f8b1-61127be1-2f9d03;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/1-1.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/1-1.png	(from https://moovit.foxthemes.me/landing-page/)
16:54:02	669832/669832	---M--	200	added ('OK')	image/png	etag:%22a3888-61127be3-2f9e2e;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/6-1024x1024.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/6-1024x1024.png	(from https://moovit.foxthemes.me/landing-page/)
16:54:03	534875/534875	---M--	200	added ('OK')	image/png	etag:%228295b-61127be2-2f9e00;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/4.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/4.png	(from https://moovit.foxthemes.me/landing-page/)
16:54:03	199714/199714	---M--	200	added ('OK')	image/png	etag:%2230c22-61127be1-2f9d29;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/1.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/1.png	(from https://moovit.foxthemes.me/landing-page/)
16:54:04	599653/599653	---M--	200	added ('OK')	image/png	etag:%2292665-61127be3-2f9e5f;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/08/8-1024x1024.png	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/08/8-1024x1024.png	(from https://moovit.foxthemes.me/landing-page/)
16:54:06	356/356	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:54:04%20GMT	http://dev.viewdemo.co/wp/outsourceo/wp-content/uploads/2020/07/Clip-22-Copy-1.png	C:/My%20Web%20Sites/blops/dev.viewdemo.co/wp/outsourceo/wp-content/uploads/2020/07/Clip-22-Copy-1.13d.delayed	(from https://moovit.foxthemes.me/landing-page/)
